CustomerKey,Recency,Frequency,Monetary_Value,RS,FS,MS,RFM_Segment,Customer_Segment
24648,242,1,791.32,2,1,3,213,About to sleep
24649,223,1,4.99,2,1,1,211,Hibernating
24650,132,1,36.59,3,1,1,311,New customers
24651,221,1,71.58000000000001,2,1,2,212,Hibernating
24652,346,1,91.58000000000001,1,1,2,112,Lost
24653,168,1,2393.06,3,1,4,314,Promising
24654,187,1,2453.0399999999995,3,1,4,314,Promising
24655,115,1,32.6,4,1,1,411,New customers
24656,238,1,34.89,2,1,1,211,Hibernating
24657,47,1,100.09,5,1,3,513,Promising
24658,236,1,38.88,2,1,1,211,Hibernating
24659,108,1,15.23,4,1,1,411,New customers
24660,346,1,2419.06,1,1,4,114,Can't loose them
24661,353,2,4181.76,1,4,5,145,At risk
24662,334,1,2493.5399999999995,1,1,4,114,Can't loose them
24663,11,1,58.980000000000004,5,1,2,512,New customers
24664,147,2,4368.579999999999,3,4,5,345,Loyal customers
24665,166,1,109.97,3,1,3,313,Promising
24666,57,2,4370.61,4,4,5,445,Champions
24667,10,1,36.59,5,1,1,511,New customers
24668,167,1,2473.0399999999995,3,1,4,314,Promising
24669,342,1,2419.06,1,1,4,114,Can't loose them
24670,293,1,2419.06,1,1,4,114,Can't loose them
24671,33,2,4354.599999999999,5,4,5,545,Champions
24672,0,1,71.58000000000001,5,1,2,512,New customers
24673,292,1,2428.0499999999997,1,1,4,114,Can't loose them
24674,312,1,2384.07,1,1,4,114,Can't loose them
24675,315,1,2419.06,1,1,4,114,Can't loose them
24676,191,1,2461.5499999999997,2,1,4,214,Can't loose them
24677,244,1,32.6,2,1,1,211,Hibernating
24678,154,1,100.09,3,1,3,313,Promising
24679,57,1,71.58000000000001,4,1,2,412,New customers
24680,298,1,2418.0499999999997,1,1,4,114,Can't loose them
24681,313,1,2453.0399999999995,1,1,4,114,Can't loose them
24682,81,1,59.980000000000004,4,1,2,412,New customers
24683,191,1,2393.06,2,1,4,214,Can't loose them
24684,196,1,2393.06,2,1,4,214,Can't loose them
24685,174,1,2393.06,3,1,4,314,Promising
24686,2,1,38.88,5,1,1,511,New customers
24687,218,1,91.58,2,1,2,212,Hibernating
24688,139,1,2393.06,3,1,4,314,Promising
24689,83,1,1155.48,4,1,3,413,Promising
24690,82,1,609.45,4,1,3,413,Promising
24691,231,1,3.99,2,1,1,211,Hibernating
24692,24,1,38.980000000000004,5,1,1,511,New customers
24693,276,1,7.28,1,1,1,111,Lost
24694,250,1,57.980000000000004,2,1,2,212,Hibernating
24695,309,1,166.28,1,1,3,113,Can't loose them
24696,134,1,23.779999999999998,3,1,1,311,New customers
24697,97,1,1170.48,4,1,4,414,Promising
24698,101,1,574.98,4,1,3,413,Promising
24699,34,1,29.479999999999997,5,1,1,511,New customers
24700,103,1,2452.0399999999995,4,1,4,414,Promising
24701,147,1,1744.97,3,1,4,314,Promising
24702,72,1,1174.48,4,1,4,414,Promising
24703,284,1,4.99,1,1,1,111,Lost
24704,0,1,21.49,5,1,1,511,New customers
24705,87,1,1155.48,4,1,3,413,Promising
24706,80,1,578.46,4,1,3,413,Promising
24707,84,1,2393.06,4,1,4,414,Promising
24708,57,1,2419.06,4,1,4,414,Promising
24709,137,1,1735.98,3,1,4,314,Promising
24710,306,1,1732.26,1,1,4,114,Can't loose them
24711,306,1,1750.98,1,1,4,114,Can't loose them
24712,72,1,1120.49,4,1,3,413,Promising
24713,320,1,7.28,1,1,1,111,Lost
24714,4,1,67.97,5,1,2,512,New customers
24715,100,1,29.479999999999997,4,1,1,411,New customers
24716,106,1,561.9200000000001,4,1,3,413,Promising
24717,79,1,539.99,4,1,3,413,Promising
24718,281,1,1750.98,1,1,4,114,Can't loose them
24719,85,1,68.97,4,1,2,412,New customers
24720,223,1,15.23,2,1,1,211,Hibernating
24721,116,1,89.97,4,1,2,412,New customers
24722,118,1,33.98,3,1,1,311,New customers
24723,265,1,1793.47,2,1,4,214,Can't loose them
24724,106,1,28.979999999999997,4,1,1,411,New customers
24725,253,1,38.88,2,1,1,211,Hibernating
24726,133,1,71.58000000000001,3,1,2,312,About to sleep
24727,16,1,71.58000000000001,5,1,2,512,New customers
24728,142,1,57.09,3,1,2,312,About to sleep
24729,239,1,58.980000000000004,2,1,2,212,Hibernating
24730,241,1,39.980000000000004,2,1,1,211,Hibernating
24731,40,1,4.99,5,1,1,511,New customers
24732,161,1,99.57000000000001,3,1,3,313,Promising
24733,40,1,7.28,5,1,1,511,New customers
24734,302,1,2492.019999999999,1,1,4,114,Can't loose them
24735,305,1,2478.0399999999995,1,1,4,114,Can't loose them
24736,227,1,71.58000000000001,2,1,2,212,Hibernating
24737,286,1,46.830000000000005,1,1,2,112,Lost
24738,161,1,2433.0399999999995,3,1,4,314,Promising
24739,159,1,2453.0399999999995,3,1,4,314,Promising
24740,255,1,96.07000000000001,2,1,3,213,About to sleep
24741,349,1,32.6,1,1,1,111,Lost
24742,291,1,36.59,1,1,1,111,Lost
24743,151,1,37.93,3,1,1,311,New customers
24744,96,1,4.99,4,1,1,411,New customers
24745,172,1,29.979999999999997,3,1,1,311,New customers
24746,344,1,13.98,1,1,1,111,Lost
24747,7,1,64.97,5,1,2,512,New customers
24748,324,1,39.980000000000004,1,1,1,111,Lost
24749,111,1,64.97,4,1,2,412,New customers
24750,97,1,29.979999999999997,4,1,1,411,New customers
24751,199,1,147.28,2,1,3,213,About to sleep
24752,236,1,756.33,2,1,3,213,About to sleep
24753,221,1,791.32,2,1,3,213,About to sleep
24754,155,1,2439.979999999999,3,1,4,314,Promising
24755,156,1,39.980000000000004,3,1,1,311,New customers
24756,147,1,2398.0499999999997,3,1,4,314,Promising
24757,16,2,4343.589999999999,5,4,5,545,Champions
24758,99,1,34.89,4,1,1,411,New customers
24759,42,2,4369.589999999999,5,4,5,545,Champions
24760,154,1,2419.06,3,1,4,314,Promising
24761,139,1,2419.06,3,1,4,314,Promising
24762,151,1,2393.06,3,1,4,314,Promising
24763,275,1,4.99,1,1,1,111,Lost
24764,152,1,2398.0499999999997,3,1,4,314,Promising
24765,99,1,99.57000000000001,4,1,3,413,Promising
24766,172,1,71.58000000000001,3,1,2,312,About to sleep
24767,135,1,86.58000000000001,3,1,2,312,About to sleep
24768,265,1,32.6,2,1,1,211,Hibernating
24769,82,1,34.89,4,1,1,411,New customers
24770,164,1,2398.0499999999997,3,1,4,314,Promising
24771,317,1,59.980000000000004,1,1,2,112,Lost
24772,278,1,195.59,1,1,3,113,Can't loose them
24773,272,1,7.28,1,1,1,111,Lost
24774,187,1,32.6,3,1,1,311,New customers
24775,0,1,36.59,5,1,1,511,New customers
24776,327,1,91.58000000000001,1,1,2,112,Lost
24777,335,1,71.58000000000001,1,1,2,112,Lost
24778,326,2,2858.49,1,4,4,144,At risk
24779,295,1,2419.06,1,1,4,114,Can't loose them
24780,312,1,2384.07,1,1,4,114,Can't loose them
24781,740,1,2181.56,1,1,4,114,Can't loose them
24782,162,1,2420.3399999999997,3,1,4,314,Promising
24783,118,1,2420.3399999999997,3,1,4,314,Promising
24784,285,1,2393.06,1,1,4,114,Can't loose them
24785,117,1,2405.9999999999995,3,1,4,314,Promising
24786,728,1,2443.35,1,1,4,114,Can't loose them
24787,124,1,2393.06,3,1,4,314,Promising
24788,120,1,2418.0499999999997,3,1,4,314,Promising
24789,108,1,2419.06,4,1,4,414,Promising
24790,123,1,2433.0399999999995,3,1,4,314,Promising
24791,118,1,2419.06,3,1,4,314,Promising
24792,107,1,2419.06,4,1,4,414,Promising
24793,90,1,2419.06,4,1,4,414,Promising
24794,88,1,2448.0399999999995,4,1,4,414,Promising
24795,88,1,2507.0299999999993,4,1,4,414,Promising
24796,102,1,2398.0499999999997,4,1,4,414,Promising
24797,97,1,2393.06,4,1,4,414,Promising
24798,95,1,2407.0399999999995,4,1,4,414,Promising
24799,80,1,2452.0399999999995,4,1,4,414,Promising
24800,90,1,2419.06,4,1,4,414,Promising
24801,102,1,2419.06,4,1,4,414,Promising
24802,286,1,2407.0399999999995,1,1,4,114,Can't loose them
24803,233,1,32.6,2,1,1,211,Hibernating
24804,283,1,2384.07,1,1,4,114,Can't loose them
24805,200,1,4.99,2,1,1,211,Hibernating
24806,286,1,2413.06,1,1,4,114,Can't loose them
24807,276,1,2469.0499999999997,1,1,4,114,Can't loose them
24808,281,1,2407.0399999999995,1,1,4,114,Can't loose them
24809,279,1,2419.06,1,1,4,114,Can't loose them
24810,79,1,2419.06,4,1,4,414,Promising
24811,104,1,2438.06,4,1,4,414,Promising
24812,224,1,82.59,2,1,2,212,Hibernating
24813,275,1,71.58000000000001,1,1,2,112,Lost
24814,71,1,2419.06,4,1,4,414,Promising
24815,279,1,2438.06,1,1,4,114,Can't loose them
24816,199,1,4.99,2,1,1,211,Hibernating
24817,727,1,2181.56,1,1,4,114,Can't loose them
24818,262,1,2438.06,2,1,4,214,Can't loose them
24819,274,1,2393.06,1,1,4,114,Can't loose them
24820,343,1,38.88,1,1,1,111,Lost
24821,175,1,42.84,3,1,2,312,About to sleep
24822,159,1,195.59,3,1,3,313,Promising
24823,5,1,95.57000000000001,5,1,3,513,Promising
24824,729,1,2181.56,1,1,4,114,Can't loose them
24825,120,1,4.99,3,1,1,311,New customers
24826,187,1,96.07000000000001,3,1,3,313,Promising
24827,281,1,34.89,1,1,1,111,Lost
24828,57,1,2419.06,4,1,4,414,Promising
24829,339,1,34.89,1,1,1,111,Lost
24830,275,1,96.07000000000001,1,1,3,113,Can't loose them
24831,62,1,2398.0499999999997,4,1,4,414,Promising
24832,717,1,2181.56,1,1,4,114,Can't loose them
24833,118,1,1754.98,3,1,4,314,Promising
24834,261,1,1744.97,2,1,4,214,Can't loose them
24835,64,1,1170.48,4,1,4,414,Promising
24836,81,1,29.479999999999997,4,1,1,411,New customers
24837,149,1,587.9200000000001,3,1,3,313,Promising
24838,116,1,23.779999999999998,4,1,1,411,New customers
24839,349,1,33.43,1,1,1,111,Lost
24840,33,1,29.479999999999997,5,1,1,511,New customers
24841,27,1,2319.2599999999998,5,1,4,514,Promising
24842,211,1,23.779999999999998,2,1,1,211,Hibernating
24843,114,1,88.97999999999999,4,1,2,412,New customers
24844,33,1,25.479999999999997,5,1,1,511,New customers
24845,102,1,69.46,4,1,2,412,New customers
24846,220,1,23.779999999999998,2,1,1,211,Hibernating
24847,210,1,2552.8199999999993,2,1,4,214,Can't loose them
24848,7,1,21.49,5,1,1,511,New customers
24849,70,1,27.769999999999996,4,1,1,411,New customers
24850,128,1,624.97,3,1,3,313,Promising
24851,187,1,29.479999999999997,3,1,1,311,New customers
24852,203,1,2457.3299999999995,2,1,4,214,Can't loose them
24853,149,1,39.980000000000004,3,1,1,311,New customers
24854,191,1,23.779999999999998,2,1,1,211,Hibernating
24855,330,1,25.479999999999997,1,1,1,111,Lost
24856,96,1,27.769999999999996,4,1,1,411,New customers
24857,198,1,4.99,2,1,1,211,Hibernating
24858,276,1,39.980000000000004,1,1,1,111,Lost
24859,1,1,39.980000000000004,5,1,1,511,New customers
24860,211,1,2520.309999999999,2,1,4,214,Can't loose them
24861,77,1,75.48,4,1,2,412,New customers
24862,218,1,75.48,2,1,2,212,Hibernating
24863,310,1,27.769999999999996,1,1,1,111,Lost
24864,178,1,155.72,3,1,3,313,Promising
24865,172,1,2478.3399999999997,3,1,4,314,Promising
24866,310,1,27.769999999999996,1,1,1,111,Lost
24867,161,1,21.49,3,1,1,311,New customers
24868,180,1,2501.309999999999,3,1,4,314,Promising
24869,112,1,39.980000000000004,4,1,1,411,New customers
24870,185,1,2457.3299999999995,3,1,4,314,Promising
24871,183,1,35.72,3,1,1,311,New customers
24872,304,1,23.779999999999998,1,1,1,111,Lost
24873,47,1,548.98,5,1,3,513,Promising
24874,89,1,21.49,4,1,1,411,New customers
24875,200,1,27.769999999999996,2,1,1,211,Hibernating
24876,268,1,49.97,2,1,2,212,Hibernating
24877,13,1,34.47,5,1,1,511,New customers
24878,239,1,23.779999999999998,2,1,1,211,Hibernating
24879,98,1,21.49,4,1,1,411,New customers
24880,26,1,39.980000000000004,5,1,1,511,New customers
24881,215,1,4.99,2,1,1,211,Hibernating
24882,308,1,23.779999999999998,1,1,1,111,Lost
24883,374,1,2487.3299999999995,1,1,4,114,Can't loose them
24884,105,1,23.779999999999998,4,1,1,411,New customers
24885,8,1,31.729999999999997,5,1,1,511,New customers
24886,198,1,80.47,2,1,2,212,Hibernating
24887,308,2,2218.8999999999996,1,4,4,144,At risk
24888,294,2,2174.92,1,4,4,144,At risk
24889,301,2,2269.91,1,4,4,144,At risk
24890,340,1,39.980000000000004,1,1,1,111,Lost
24891,36,1,4.99,5,1,1,511,New customers
24892,25,1,7.28,5,1,1,511,New customers
24893,238,1,23.779999999999998,2,1,1,211,Hibernating
24894,330,1,4.99,1,1,1,111,Lost
24895,316,1,4.99,1,1,1,111,Lost
24896,56,1,15.23,5,1,1,511,New customers
24897,182,1,4.99,3,1,1,311,New customers
24898,264,1,7.28,2,1,1,211,Hibernating
24899,327,1,105.45,1,1,3,113,Can't loose them
24900,313,2,2155.92,1,4,4,144,At risk
24901,314,2,2174.92,1,4,4,144,At risk
24902,293,2,2120.9300000000003,1,4,4,144,At risk
24903,310,2,2164.91,1,4,4,144,At risk
24904,299,2,2199.8999999999996,1,4,4,144,At risk
24905,287,2,2195.91,1,4,4,144,At risk
24906,284,1,61.96,1,1,2,112,Lost
24907,282,2,2183.91,1,4,4,144,At risk
24908,271,2,2155.92,2,4,4,244,At risk
24909,263,2,2149.91,2,4,4,244,At risk
24910,277,2,2183.91,1,4,4,144,At risk
24911,166,1,102.96,3,1,3,313,Promising
24912,275,2,2120.9300000000003,1,4,4,144,At risk
24913,247,2,2155.92,2,4,4,244,At risk
24914,256,2,2149.91,2,4,4,244,At risk
24915,249,2,2145.92,2,4,4,244,At risk
24916,256,2,2169.8999999999996,2,4,4,244,At risk
24917,245,2,2179.91,2,4,4,244,At risk
24918,237,2,2120.9300000000003,2,4,4,244,At risk
24919,256,2,2212.8899999999994,2,4,4,244,At risk
24920,256,2,2155.92,2,4,4,244,At risk
24921,246,2,2180.41,2,4,4,244,At risk
24922,231,2,2145.92,2,4,4,244,At risk
24923,239,2,2159.3999999999996,2,4,4,244,At risk
24924,225,2,2143.8999999999996,2,4,4,244,At risk
24925,29,1,32.269999999999996,5,1,1,511,New customers
24926,20,1,64.97,5,1,2,512,New customers
24927,284,1,191.26999999999998,1,1,3,113,Can't loose them
24928,275,1,27.279999999999998,1,1,1,111,Lost
24929,211,1,64.97,2,1,2,212,Hibernating
24930,335,1,64.97,1,1,2,112,Lost
24931,190,1,36.59,2,1,1,211,Hibernating
24932,229,1,71.58000000000001,2,1,2,212,Hibernating
24933,288,1,32.6,1,1,1,111,Lost
24934,41,1,32.6,5,1,1,511,New customers
24935,129,1,38.88,3,1,1,311,New customers
24936,64,1,38.88,4,1,1,411,New customers
24937,41,1,32.6,5,1,1,511,New customers
24938,199,1,38.88,2,1,1,211,Hibernating
24939,148,1,7.28,3,1,1,311,New customers
24940,350,1,34.89,1,1,1,111,Lost
24941,297,1,32.6,1,1,1,111,Lost
24942,76,1,2419.06,4,1,4,414,Promising
24943,48,1,71.58000000000001,5,1,2,512,New customers
24944,289,1,125.57000000000002,1,1,3,113,Can't loose them
24945,246,1,152.6,2,1,3,213,About to sleep
24946,267,1,38.88,2,1,1,211,Hibernating
24947,225,1,39.980000000000004,2,1,1,211,Hibernating
24948,112,1,36.59,4,1,1,411,New customers
24949,76,1,32.6,4,1,1,411,New customers
24950,121,1,38.88,3,1,1,311,New customers
24951,167,1,32.6,3,1,1,311,New customers
24952,334,1,71.58000000000001,1,1,2,112,Lost
24953,214,1,27.279999999999998,2,1,1,211,Hibernating
24954,98,1,71.58000000000001,4,1,2,412,New customers
24955,190,1,742.35,2,1,3,213,About to sleep
24956,190,1,751.34,2,1,3,213,About to sleep
24957,193,1,777.34,2,1,3,213,About to sleep
24958,57,1,2384.07,4,1,4,414,Promising
24959,272,1,2419.06,1,1,4,114,Can't loose them
24960,299,2,3008.8199999999997,1,4,4,144,At risk
24961,193,1,71.58000000000001,2,1,2,212,Hibernating
24962,175,1,32.6,3,1,1,311,New customers
24963,267,1,32.6,2,1,1,211,Hibernating
24964,5,1,121.57000000000002,5,1,3,513,Promising
24965,205,1,71.58000000000001,2,1,2,212,Hibernating
24966,268,1,2419.06,2,1,4,214,Can't loose them
24967,14,1,4.99,5,1,1,511,New customers
24968,200,1,44.540000000000006,2,1,2,212,Hibernating
24969,323,1,34.89,1,1,1,111,Lost
24970,212,1,38.88,2,1,1,211,Hibernating
24971,74,1,152.6,4,1,3,413,Promising
24972,71,1,2398.0499999999997,4,1,4,414,Promising
24973,223,1,71.58000000000001,2,1,2,212,Hibernating
24974,127,1,100.09,3,1,3,313,Promising
24975,87,1,67.93,4,1,2,412,New customers
24976,742,1,2181.56,1,1,4,114,Can't loose them
24977,733,1,2181.56,1,1,4,114,Can't loose them
24978,183,1,155.08,3,1,3,313,Promising
24979,63,1,2419.06,4,1,4,414,Promising
24980,223,1,32.6,2,1,1,211,Hibernating
24981,122,1,32.6,3,1,1,311,New customers
24982,260,1,34.89,2,1,1,211,Hibernating
24983,75,1,38.88,4,1,1,411,New customers
24984,164,1,36.59,3,1,1,311,New customers
24985,129,1,96.07000000000001,3,1,3,313,Promising
24986,72,1,4.99,4,1,1,411,New customers
24987,62,1,2413.06,4,1,4,414,Promising
24988,284,1,2419.06,1,1,4,114,Can't loose them
24989,344,1,36.59,1,1,1,111,Lost
24990,263,1,2468.0399999999995,2,1,4,214,Can't loose them
24991,275,1,34.89,1,1,1,111,Lost
24992,222,1,42.84,2,1,2,212,Hibernating
24993,35,1,61.08,5,1,2,512,New customers
24994,350,1,34.89,1,1,1,111,Lost
24995,298,1,4.99,1,1,1,111,Lost
24996,74,1,2418.0499999999997,4,1,4,414,Promising
24997,25,1,2438.06,5,1,4,514,Promising
24998,286,1,2438.06,1,1,4,114,Can't loose them
24999,117,1,32.6,3,1,1,311,New customers
25000,31,1,2418.0499999999997,5,1,4,514,Promising
25001,190,1,49.97,2,1,2,212,Hibernating
25002,195,1,4.99,2,1,1,211,Hibernating
25003,211,1,49.48,2,1,2,212,Hibernating
25004,3,1,24.99,5,1,1,511,New customers
25005,289,1,64.97,1,1,2,112,Lost
25006,198,1,29.979999999999997,2,1,1,211,Hibernating
25007,263,1,27.279999999999998,2,1,1,211,Hibernating
25008,25,1,2438.06,5,1,4,514,Promising
25009,97,1,14.98,4,1,1,411,New customers
25010,86,2,1540.43,4,4,4,444,Loyal customers
25011,97,2,1589.4,4,4,4,444,Loyal customers
25012,275,1,74.46,1,1,2,112,Lost
25013,64,1,69.97,4,1,2,412,New customers
25014,34,1,2419.06,5,1,4,514,Promising
25015,281,1,2461.5499999999997,1,1,4,114,Can't loose them
25016,172,1,4.99,3,1,1,311,New customers
25017,140,1,14.98,3,1,1,311,New customers
25018,228,1,197.88,2,1,3,213,About to sleep
25019,52,1,23.97,5,1,1,511,New customers
25020,104,2,1549.42,4,4,4,444,Loyal customers
25021,97,2,1554.41,4,4,4,444,Loyal customers
25022,80,2,1564.92,4,4,4,444,Loyal customers
25023,271,1,38.88,2,1,1,211,Hibernating
25024,155,1,32.6,3,1,1,311,New customers
25025,284,1,2469.0499999999997,1,1,4,114,Can't loose them
25026,320,1,6.28,1,1,1,111,Lost
25027,10,1,60.47,5,1,2,512,New customers
25028,11,1,23.779999999999998,5,1,1,511,New customers
25029,167,2,2272.2,3,4,4,344,Loyal customers
25030,145,2,2180.41,3,4,4,344,Loyal customers
25031,256,1,25.479999999999997,2,1,1,211,Hibernating
25032,164,2,2184.8999999999996,3,4,4,344,Loyal customers
25033,161,2,2120.9300000000003,3,4,4,344,Loyal customers
25034,207,2,2164.91,2,4,4,244,At risk
25035,210,2,2183.91,2,4,4,244,At risk
25036,221,2,2120.9300000000003,2,4,4,244,At risk
25037,205,2,2174.92,2,4,4,244,At risk
25038,17,1,2438.06,5,1,4,514,Promising
25039,55,1,32.6,5,1,1,511,New customers
25040,42,1,2420.3399999999997,5,1,4,514,Promising
25041,52,1,32.6,5,1,1,511,New customers
25042,23,1,2419.06,5,1,4,514,Promising
25043,143,1,161.59,3,1,3,313,Promising
25044,238,1,36.59,2,1,1,211,Hibernating
25045,346,1,38.88,1,1,1,111,Lost
25046,742,1,2181.56,1,1,4,114,Can't loose them
25047,43,1,2448.0399999999995,5,1,4,514,Promising
25048,298,2,3046.84,1,4,4,144,At risk
25049,259,1,2393.06,2,1,4,214,Can't loose them
25050,256,1,2419.06,2,1,4,214,Can't loose them
25051,213,2,2174.92,2,4,4,244,At risk
25052,198,2,2155.92,2,4,4,244,At risk
25053,226,2,2183.91,2,4,4,244,At risk
25054,174,1,103.48,3,1,3,313,Promising
25055,115,1,7.28,4,1,1,411,New customers
25056,146,1,7.28,3,1,1,311,New customers
25057,227,2,2120.9300000000003,2,4,4,244,At risk
25058,78,1,7.28,4,1,1,411,New customers
25059,257,1,2462.5499999999997,2,1,4,214,Can't loose them
25060,248,1,2419.06,2,1,4,214,Can't loose them
25061,722,1,2443.35,1,1,4,114,Can't loose them
25062,276,1,13.98,1,1,1,111,Lost
25063,39,1,2419.06,5,1,4,514,Promising
25064,255,1,2447.0499999999997,2,1,4,214,Can't loose them
25065,289,1,71.58000000000001,1,1,2,112,Lost
25066,1,1,15.23,5,1,1,511,New customers
25067,21,1,71.58000000000001,5,1,2,512,New customers
25068,92,1,32.6,4,1,1,411,New customers
25069,203,1,71.58000000000001,2,1,2,212,Hibernating
25070,117,1,68.49,3,1,2,312,About to sleep
25071,8,1,38.88,5,1,1,511,New customers
25072,26,1,2469.0499999999997,5,1,4,514,Promising
25073,21,1,2473.0499999999997,5,1,4,514,Promising
25074,235,1,2393.06,2,1,4,214,Can't loose them
25075,255,1,2469.0499999999997,2,1,4,214,Can't loose them
25076,25,1,2469.0499999999997,5,1,4,514,Promising
25077,30,1,2419.06,5,1,4,514,Promising
25078,41,1,2473.0399999999995,5,1,4,514,Promising
25079,229,1,2419.06,2,1,4,214,Can't loose them
25080,249,1,2433.0399999999995,2,1,4,214,Can't loose them
25081,146,1,777.34,3,1,3,313,Promising
25082,94,1,34.89,4,1,1,411,New customers
25083,66,1,36.59,4,1,1,411,New customers
25084,32,1,2393.06,5,1,4,514,Promising
25085,358,1,1228.83,1,1,4,114,Can't loose them
25086,379,1,1308.31,1,1,4,114,Can't loose them
25087,356,1,1249.84,1,1,4,114,Can't loose them
25088,365,1,1249.84,1,1,4,114,Can't loose them
25089,114,1,34.89,4,1,1,411,New customers
25090,34,1,67.93,5,1,2,512,New customers
25091,281,1,36.59,1,1,1,111,Lost
25092,371,1,1257.82,1,1,4,114,Can't loose them
25093,730,1,2181.56,1,1,4,114,Can't loose them
25094,732,1,2443.35,1,1,4,114,Can't loose them
25095,712,1,2443.35,1,1,4,114,Can't loose them
25096,335,1,1236.78,1,1,4,114,Can't loose them
25097,334,1,1268.84,1,1,4,114,Can't loose them
25098,325,1,1251.12,1,1,4,114,Can't loose them
25099,324,1,1249.84,1,1,4,114,Can't loose them
25100,710,1,2443.35,1,1,4,114,Can't loose them
25101,13,1,68.49,5,1,2,512,New customers
25102,328,1,71.58000000000001,1,1,2,112,Lost
25103,162,1,90.58000000000001,3,1,2,312,About to sleep
25104,276,2,3018.33,1,4,4,144,At risk
25105,254,1,2433.0399999999995,2,1,4,214,Can't loose them
25106,213,2,2170.92,2,4,4,244,At risk
25107,228,2,2143.8999999999996,2,4,4,244,At risk
25108,160,2,2199.41,3,4,4,344,Loyal customers
25109,231,1,4.99,2,1,1,211,Hibernating
25110,171,1,39.980000000000004,3,1,1,311,New customers
25111,222,2,2145.92,2,4,4,244,At risk
25112,144,2,2155.92,3,4,4,344,Loyal customers
25113,147,2,2180.41,3,4,4,344,Loyal customers
25114,150,2,2155.92,3,4,4,344,Loyal customers
25115,211,2,2155.92,2,4,4,244,At risk
25116,228,1,39.980000000000004,2,1,1,211,Hibernating
25117,14,1,7.28,5,1,1,511,New customers
25118,146,1,7.28,3,1,1,311,New customers
25119,209,2,2148.21,2,4,4,244,At risk
25120,211,2,2155.92,2,4,4,244,At risk
25121,208,2,2155.92,2,4,4,244,At risk
25122,47,1,39.980000000000004,5,1,1,511,New customers
25123,124,1,39.980000000000004,3,1,1,311,New customers
25124,232,1,64.47,2,1,2,212,Hibernating
25125,110,1,68.49,4,1,2,412,New customers
25126,210,2,2174.92,2,4,4,244,At risk
25127,196,2,2174.92,2,4,4,244,At risk
25128,142,1,60.47,3,1,2,312,About to sleep
25129,326,1,60.47,1,1,2,112,Lost
25130,249,1,7.28,2,1,1,211,Hibernating
25131,176,1,4.99,3,1,1,311,New customers
25132,118,1,4.99,3,1,1,311,New customers
25133,167,2,2155.92,3,4,4,344,Loyal customers
25134,31,1,39.980000000000004,5,1,1,511,New customers
25135,42,1,7.28,5,1,1,511,New customers
25136,283,1,39.980000000000004,1,1,1,111,Lost
25137,3,1,7.28,5,1,1,511,New customers
25138,178,2,2120.9300000000003,3,4,4,344,Loyal customers
25139,87,1,60.47,4,1,2,412,New customers
25140,54,1,21.49,5,1,1,511,New customers
25141,248,1,4.99,2,1,1,211,Hibernating
25142,284,1,13.98,1,1,1,111,Lost
25143,39,1,39.980000000000004,5,1,1,511,New customers
25144,118,1,25.479999999999997,3,1,1,311,New customers
25145,206,1,23.779999999999998,2,1,1,211,Hibernating
25146,347,1,1223.84,1,1,4,114,Can't loose them
25147,166,1,39.980000000000004,3,1,1,311,New customers
25148,319,1,1249.84,1,1,4,114,Can't loose them
25149,44,1,45.580000000000005,5,1,2,512,New customers
25150,252,1,2419.06,2,1,4,214,Can't loose them
25151,72,1,36.59,4,1,1,411,New customers
25152,302,1,34.89,1,1,1,111,Lost
25153,103,1,96.07000000000001,4,1,3,413,Promising
25154,21,1,45.580000000000005,5,1,2,512,New customers
25155,229,1,2419.06,2,1,4,214,Can't loose them
25156,336,1,36.59,1,1,1,111,Lost
25157,194,1,7.28,2,1,1,211,Hibernating
25158,131,1,71.58000000000001,3,1,2,312,About to sleep
25159,111,1,71.58000000000001,4,1,2,412,New customers
25160,212,1,46.830000000000005,2,1,2,212,Hibernating
25161,233,1,2438.06,2,1,4,214,Can't loose them
25162,244,1,2384.07,2,1,4,214,Can't loose them
25163,241,1,2433.0399999999995,2,1,4,214,Can't loose them
25164,240,1,34.89,2,1,1,211,Hibernating
25165,28,1,91.58,5,1,2,512,New customers
25166,110,1,134.56,4,1,3,413,Promising
25167,54,1,71.58000000000001,5,1,2,512,New customers
25168,143,1,38.88,3,1,1,311,New customers
25169,236,1,2384.07,2,1,4,214,Can't loose them
25170,87,1,32.6,4,1,1,411,New customers
25171,262,1,36.59,2,1,1,211,Hibernating
25172,208,1,96.07,2,1,3,213,About to sleep
25173,209,1,36.96,2,1,1,211,Hibernating
25174,234,1,92.08,2,1,3,213,About to sleep
25175,244,1,2384.07,2,1,4,214,Can't loose them
25176,111,1,36.59,4,1,1,411,New customers
25177,1,1,36.96,5,1,1,511,New customers
25178,11,1,36.59,5,1,1,511,New customers
25179,110,1,71.58000000000001,4,1,2,412,New customers
25180,237,1,2447.0499999999997,2,1,4,214,Can't loose them
25181,315,1,32.6,1,1,1,111,Lost
25182,207,1,67.59,2,1,2,212,Hibernating
25183,213,1,82.59,2,1,2,212,Hibernating
25184,247,1,2438.06,2,1,4,214,Can't loose them
25185,244,1,2453.0399999999995,2,1,4,214,Can't loose them
25186,243,1,2462.5499999999997,2,1,4,214,Can't loose them
25187,3,1,71.58000000000001,5,1,2,512,New customers
25188,256,1,13.98,2,1,1,211,Hibernating
25189,13,1,152.6,5,1,3,513,Promising
